Bug	10A	11A	12A	13A	14A	15A	16A	17A	18A	19A	1A	20A	21A	22A	23A	24A	25A	26A	27A	28A	29A	2A	30A	31A	32A	33A	34A	35A	36A	37A	38A	39A	3A	40A	41A	42A	43A	44A	45A	46A	47A	48A	49A	4A	50A	51A	52A	53A	54A	55A	5A	6A	7A	8A	9A
FCMP.c-25.6034	0.36395	0.575845	0.566672	0.214093	0.216	0.234784	0.003961	0.13249	0.719944	0.04509	0.653776	0.188271	0.38435	0.162522	0.319327	0.476264	0.432188	0.062293	0.024005	0.176705	0.074751	0.408478	0.304686	0.427309	0.242738	0.08274	0.197282	0.240246	0.353218	0.254297	0.314699	0.387575	0.611252	0.293946	0.514836	0.001512	0.475943	0.40764	0.301149	0.35464	0.304911	0.369425	0.457457	0.18918	0.341359	0.144045	0.076068	0.23633	0.2027	0.220531	0.236445	0.346793	0.140397	0.330025	0.519421
FCMP.c-25.6127	0.288564	0.500651	0.43128	0.020466	0.011469	0.013088	0.064871	0.183839	0.484965	0.151525	0.266949	0.257382	0.275525	0.133802	0.094996	0.236742	0.609096	0.585932	0.003654	0.515527	0.240132	0.24027	0.285067	0.514486	0.256014	0.399192	0.005059	0.445098	0.012164	0.267575	0.149522	0.537901	0.467715	0.51349	0.259863	0.000757	0.21071	0.050695	0.003686	0.554885	0.121959	0.017582	0.156267	0.017336	0.010731	0.023668	0.004875	0.241488	0.005685	0.19672	0.021099	0.396862	0.038366	0.179366	0.173273
FCMP.c-25.6133	0.204693	0.461527	0.24801	0.006959	0.015262	0.015897	0.001184	0.008216	0.011464	0.000974	0.633663	0.003474	0.137824	0.284718	0.073704	0.753217	0.027687	0.004553	0.001893	0.005617	0.000859	0.216727	0.004678	0.008175	0.04853	0.013381	0.202205	0.012791	0.003261	0.003986	0.009021	0.0578	0.357235	0.013276	0.006557	0.001015	0.043985	0.2612	0.002161	0.00245	0.006835	0.062097	0.18331	0.046494	0.003264	0.245532	0.036579	0.180387	0.313369	0.005747	0.032307	0.152704	0.009903	0.004854	0.044846
FCMP.c-25.6139	0.679521	0.381016	0.235168	0.00534	0.00699	0.00721	0.001272	0.014188	0.028621	0.003672	0.484	0.108096	0.008102	0.122784	0.188648	0.522622	0.321884	0.00628	0.001425	0.006828	0.005017	0.425219	0.185673	0.013755	0.164192	0.008469	0.105167	0.009342	0.27204	0.009252	0.13639	0.060331	0.386967	0.009352	0.007918	6.9e-05	0.227213	0.198704	0.009422	0.031771	0.090875	0.049046	0.08062	0.060661	0.033431	0.005548	0.152111	0.108452	0.22773	0.006222	0.049065	0.010449	0.006063	0.011772	0.158191
FCMP.c-25.6187	0.142868	0.096304	0.01203	0.788895	0.013906	0.016399	5e-06	0.001093	2e-06	0.00111	0.098592	0.020053	0.238721	0.045455	0.045809	0.002204	0.001239	0.01174	3e-06	0.00029	1.3e-05	0.021989	0.309105	0.00575	0.135436	0.135589	0.056414	0.024019	0.000257	0.052736	0.032142	0.05429	0.309853	0.041803	0.151528	0.000205	0.017898	0.322538	1.7e-05	0.001505	0.024784	0.148004	0.467116	0.254699	0.001001	0.003857	0.004031	0.034914	0.014047	0.135004	0.884317	0.043069	0.003356	0.179433	0.248164
FCMP.c-25.6273	0.090848	0.527976	0.313288	0.015029	0.050346	0.059578	0.002174	0.00773	0.058853	0.00413	0.118862	0.079349	0.022106	0.01557	0.318775	0.019877	0.017026	0.018421	0.007186	0.017867	0.00627	0.08594	0.02155	0.013425	0.313976	0.61047	0.047004	0.016112	0.018154	0.019107	0.021903	0.393765	0.068759	0.5671	0.101256	0.000665	0.024417	0.023837	0.012672	0.007654	0.017214	0.147712	0.629682	0.012968	0.018761	0.232197	0.012405	0.05044	0.124696	0.010368	0.01935	0.048529	0.019551	0.011303	0.200123
FCMP.c-25.6293	0.365807	0.140518	0.565703	0.066497	0.021643	0.018723	0.012145	0.051619	0.002254	0.266884	0.335719	0.763837	0.197458	0.403434	0.702911	0.004696	0.049214	0.091121	0.001166	0.135575	0.115461	0.401727	0.41229	0.647143	0.038497	0.061823	0.714057	0.937327	0.43436	0.636514	0.873897	0.887361	0.132901	0.801688	0.488571	0.000695	0.105213	0.181621	0.685031	0.852771	0.798302	0.142729	0.457853	0.004319	0.045236	0.137548	0.255602	0.2975	0.274037	0.443713	0.372239	0.004376	0.00025	0.000396	0.042028
FCMP.c-25.6299	0.076913	0.07699	0.254355	0.015316	0.08995	0.077325	0.004598	0.076028	0.558037	0.510949	0.260068	0.09486	0.132289	0.161307	0.03968	0.176696	0.543967	0.110987	0.038059	0.010508	0.131717	0.158411	0.135009	0.060278	0.065334	0.012728	0.029715	0.047267	0.169525	0.097032	0.018928	0.015847	0.145457	0.057716	0.075535	0.05984	0.197693	0.214539	0.09886	0.02799	0.040454	0.234071	0.168836	0.030418	0.110372	0.083356	0.037728	0.126049	0.056106	0.052537	0.335768	0.189673	0.052165	0.009586	0.085243
FCMP.c-25.6341	0.743451	0.319427	0.450282	0.506993	0.58749	0.556533	0.008708	0.239828	0.670949	0.511685	0.29214	0.518297	0.313988	0.289037	0.454435	0.209502	0.273011	0.29924	0.011258	0.337155	0.39389	0.742674	0.612866	0.284216	0.698671	0.255428	0.215518	0.461545	0.68588	0.404033	0.60164	0.442191	0.562653	0.483169	0.787584	0.003137	0.468059	0.659468	0.589149	0.426608	0.57115	0.335831	0.711216	0.102657	0.222884	0.591839	0.535317	0.383299	0.286416	0.289388	0.079909	0.726763	0.544645	0.579655	0.635251
FCMP.c-25.6361	0.577005	0.305015	0.383017	0.052852	0.003023	0.004034	0.000261	0.000408	0.183869	0.000448	0.161026	0.10566	0.219945	0.030691	0.081355	0.001872	0.002291	0.451779	0.000863	0.133297	0.001047	0.783084	0.231676	0.018953	0.27424	0.00471	0.227964	0.014515	0.417977	0.510628	0.060493	0.033956	0.047185	0.24215	0.002529	1e-04	0.430134	0.209012	0.493731	0.000839	0.088368	0.095957	0.236899	0.119742	0.017789	0.025473	0.061934	0.06997	0.112235	0.001716	0.178264	0.401992	0.003628	0.001251	0.179762
FCMP.c-25.6377	0.166946	0.012105	0.153663	0.005209	0.095731	0.038011	0.005999	0.011453	0.000757	0.019003	0.283267	0.01068	0.269584	0.327058	0.36445	0.091078	0.006004	0.037655	0.01513	0.021502	0.007325	0.078214	0.117924	0.030997	0.301193	0.01765	0.030969	0.153661	0.007006	0.296173	0.299831	0.162137	0.126066	0.577849	0.008479	0.000349	0.016214	0.374864	0.100293	0.020613	0.046458	0.099432	0.061806	0.089271	0.724734	0.034162	0.010391	0.03802	0.304651	0.679662	0.022556	0.379364	0.007843	0.007546	0.158936
FCMP.c-25.6384	0.34412	0.024813	0.089229	0.004723	0.052125	0.040088	0.007162	0.004026	0.003535	0.001307	0.146809	0.50401	0.618669	0.027196	0.207025	0.00458	0.003278	0.004864	0.003238	0.066083	0.001584	0.551037	0.10149	0.004268	0.058838	0.006499	0.018388	0.371398	0.187475	0.493066	0.118478	0.10698	0.293842	0.011326	0.003863	0.000224	0.064731	0.131372	0.003341	0.009291	0.012476	0.019109	0.335042	0.214362	0.035991	0.091422	0.104943	0.012399	0.039814	0.007193	0.013121	0.688583	0.886568	0.002988	0.006388
FCMP.c-25.6387	0.088446	0.140065	0.052976	0.011592	0.027204	0.018724	0.041303	0.794079	0.00607	0.025762	0.023181	0.143279	0.220495	0.132639	0.18111	0.022234	0.081636	0.155461	0.016899	0.05176	0.037034	0.062305	0.068669	0.03694	0.071245	0.085715	0.141081	0.073202	0.029427	0.382553	0.109076	0.084336	0.030524	0.080176	0.017324	0.000457	0.123747	0.03143	0.020288	0.063682	0.058848	0.148085	0.043231	0.132066	0.018876	0.144518	0.419594	0.092241	0.118248	0.77259	0.159509	0.02679	0.029565	0.045182	0.052241
FCMP.c-25.6476	0.258969	0.029818	0.155834	0.016075	0.469796	0.506919	0.000436	0.00613	0.481434	0.002701	0.355784	0.005795	0.016623	0.190847	0.122255	0.016456	0.022655	0.010947	0.00619	0.013231	0.005505	0.110863	0.012828	0.114679	0.185426	0.011506	0.00849	0.113734	0.012332	0.006964	0.123036	0.189939	0.520584	0.32064	0.139768	0.000587	0.333493	0.241371	0.007472	0.005839	0.006913	0.128267	0.016386	0.00815	0.009691	0.012735	0.099311	0.281316	0.051826	0.072143	0.010386	0.1085	0.017256	0.008588	0.131637
FCMP.c-25.6508	0.044072	0.01288	0.015822	0.188883	0.070934	0.0962	0.00105	0.009269	0.005444	0.003142	0.071861	0.004212	0.007633	0.006728	0.080294	0.22787	0.009935	0.856219	0.00831	0.004945	0.002845	0.162613	0.01389	0.280201	0.038582	0.158946	0.121395	0.009949	0.09424	0.00453	0.010794	0.012852	0.161169	0.027308	0.167541	0.000601	0.011451	0.01379	0.126066	0.006457	0.094972	0.074063	0.01059	0.110551	0.687723	0.023488	0.040217	0.031214	0.014743	0.008404	0.125138	0.028627	0.011298	0.00271	0.088474
FCMP.c-25.6525	0.103986	0.005663	0.329328	0.004059	0.097958	0.103027	0.001127	0.003443	0.012972	0.001346	0.369107	0.026382	0.005541	0.008041	0.00429	0.005598	0.044505	0.006384	0.001675	0.517758	0.001596	0.277521	0.59494	0.043	0.884822	0.190364	0.375962	0.381611	0.304378	0.171696	0.048353	0.496501	0.600156	0.376511	0.101934	0.000288	0.020358	0.094887	0.012018	0.230837	0.003909	0.007012	0.028547	0.002373	0.062414	0.003416	0.002218	0.003903	0.003721	0.063621	0.003479	0.278447	0.728102	0.012819	0.096155
FCMP.c-25.6546	0.082768	0.287746	0.268203	0.028529	0.071105	0.077104	0.000432	0.071151	0.000881	0.000453	0.058862	0.214033	0.192264	0.009371	0.141215	0.003277	0.002579	0.56814	0.001329	0.612558	0.001078	0.122169	0.062237	0.779819	0.060136	0.001092	0.069694	0.106245	0.275587	0.303628	0.037872	0.356928	0.267993	0.175486	0.628205	0.000425	0.109405	0.22731	0.001814	0.155836	0.310779	0.011836	0.030879	0.010673	0.094429	0.07573	0.184315	0.320155	0.110016	0.402202	0.001082	0.004746	0.001987	0.000884	0.19711
FCMP.c-25.6585	0.325275	0.047664	0.616679	0.040005	0.164439	0.145446	0.002886	0.469143	0.137896	0.00118	0.502334	0.016243	0.34875	0.199686	0.210171	0.02395	0.013318	0.008162	0.004378	0.0204	0.005709	0.245519	0.599963	0.024275	0.036689	0.342704	0.02467	0.503971	0.434352	0.023753	0.02197	0.025523	0.489783	0.031209	0.020407	0.000152	0.229476	0.026723	0.237425	0.058989	0.03352	0.02705	0.336177	0.778383	0.182994	0.013033	0.066615	0.026795	0.01916	0.012952	0.029074	0.512165	0.202756	0.008531	0.165967
FCMP.c-25.6598	0.021804	0.008522	0.015238	0.004861	0.013652	0.00965	0.01028	0.005514	0.00348	0.012714	0.020039	0.017453	0.010456	0.03781	0.015906	0.01334	0.00564	0.008184	0.002107	0.891311	0.981549	0.0245	0.020085	0.020401	0.03339	0.008763	0.628406	0.02042	0.008206	0.029491	0.008554	0.020757	0.012611	0.018392	0.003206	8.8e-05	0.021293	0.015692	0.021372	0.038002	0.030914	0.00712	0.023557	0.00237	0.030496	0.003217	0.029714	0.005149	0.003986	0.014177	0.003079	0.004722	0.003179	0.005589	0.020793
FCMP.c-25.6611	0.003145	0.102396	0.136758	0.003209	0.007044	0.003868	0.011488	0.01883	0.001065	0.001074	0.069422	0.058797	0.193812	0.034352	0.318756	0.126712	0.00493	0.003477	0.002639	0.002517	0.002271	0.114402	0.021803	0.043737	0.730443	0.004635	0.006079	0.035263	0.102791	0.005796	0.004178	0.005063	0.153132	0.017246	0.157249	0.00031	0.04859	0.067394	0.003723	0.013629	0.009776	0.077486	0.09438	0.881928	0.005105	0.745372	0.025512	0.373631	0.628146	0.003904	0.009386	0.15958	0.007096	0.008106	0.002745
FCMP.c-25.6647	0.036749	0.027743	0.129631	0.012287	0.025532	0.024153	0.007815	0.021625	0.016795	0.003038	0.185423	0.039529	0.036966	0.02187	0.24286	0.717673	0.02273	0.133259	0.01184	0.015785	0.010913	0.080858	0.02486	0.114336	0.044291	0.021212	0.020178	0.291875	0.033564	0.051004	0.022169	0.022252	0.290832	0.050481	0.016454	0.001434	0.054816	0.44951	0.019536	0.021838	0.013055	0.02475	0.031445	0.609148	0.030969	0.016681	0.024339	0.029427	0.019921	0.317771	0.386692	0.27576	0.029095	0.012849	0.031201
FCMP.c-25.6660	0.058214	0.127628	0.211462	0.043412	0.038766	0.02878	0.034315	0.078895	0.005972	0.053726	0.306355	0.05287	0.423694	0.590896	0.34577	0.512271	0.444496	0.016113	0.028719	0.058085	0.025808	0.307035	0.101245	0.134408	0.281738	0.103277	0.107019	0.555645	0.042067	0.163913	0.037103	0.366111	0.100967	0.186463	0.126327	0.000956	0.09073	0.281303	0.023487	0.085481	0.277345	0.184577	0.166914	0.079945	0.032581	0.663803	0.283223	0.745923	0.189967	0.069004	0.040693	0.047756	0.030455	0.052505	0.172462
FCMP.c-25.6699	0.180122	0.179876	0.263095	0.149336	0.110361	0.100118	0.161255	0.008291	0.0081	0.003695	0.012117	0.037153	0.268684	0.009631	0.006019	0.244377	0.182478	0.410994	0.017728	0.367813	0.003978	0.02472	0.118403	0.076161	0.223609	0.061815	0.057346	0.073533	0.103128	0.324829	0.273588	0.199914	0.154514	0.219388	0.294897	0.000266	0.084001	0.090398	0.379613	0.241745	0.29955	0.17756	0.013224	0.008024	0.017296	0.128729	0.303031	0.009734	0.268031	0.731982	0.008322	0.113324	0.006081	0.475759	0.029644
FCMP.c-25.6700	0.207737	0.168152	0.044918	0.074413	0.349795	0.324453	0.003007	0.152977	0.029319	0.0011	0.276227	0.09178	0.098431	0.18415	0.159042	0.22165	0.132462	0.163125	0.00348	0.071989	0.30364	0.488365	0.228193	0.362969	0.375586	0.196175	0.054069	0.261821	0.131266	0.108143	0.292211	0.077677	0.196939	0.135486	0.171937	0.000164	0.46321	0.414094	0.115747	0.223803	0.452541	0.264515	0.161247	0.37779	0.363494	0.099512	0.518881	0.061339	0.179993	0.147548	0.247225	0.54276	0.198941	0.700162	0.342331
FCMP.c-25.6779	0.010697	0.008848	0.010379	0.00919	0.006455	0.007128	0.001484	0.005969	0.004669	0.006698	0.005091	0.005612	0.00679	0.008624	0.008059	0.004819	0.006458	0.006932	0.003961	0.006232	0.010084	0.008509	0.007508	0.004238	0.004628	0.011645	0.006505	0.005978	0.017176	0.007951	0.00802	0.00722	0.011748	0.266209	0.126086	0.937423	0.00672	0.007306	0.013461	0.005189	0.015787	0.009654	0.316073	0.004119	0.329862	0.006911	0.00752	0.005228	0.005068	0.007788	0.006341	0.00366	0.005563	0.004125	0.005709
FCMP.c-25.6794	0.235079	0.272139	0.162571	0.298654	0.299218	0.177353	0.005325	0.352239	0.001503	0.643792	0.172835	0.122576	0.386616	0.290885	0.185902	0.291362	0.037489	0.257393	0.001313	0.287456	0.375514	0.312631	0.247779	0.043337	0.234421	0.271934	0.04507	0.186375	0.149532	0.225555	0.118641	0.220063	0.088702	0.198536	0.23642	0.000671	0.339235	0.700882	0.118216	0.021777	0.165052	0.249478	0.411397	0.004419	0.21368	0.50114	0.238659	0.174501	0.282838	0.092011	0.155797	0.114064	0.400727	0.039391	0.468106
FCMP.c-25.6875	0.274834	0.174007	0.29449	0.126379	0.136446	0.152375	0.04888	0.042255	0.17386	0.014287	0.33283	0.008789	0.06026	0.46773	0.072466	0.138418	0.005743	0.693303	0.016874	0.162515	0.057934	0.169445	0.170488	0.073378	0.149414	0.175468	0.10744	0.122291	0.15639	0.035936	0.030417	0.132993	0.221222	0.038524	0.323024	0.000298	0.144442	0.250756	0.167852	0.061077	0.132805	0.213675	0.153173	0.118568	0.045934	0.19655	0.03155	0.039522	0.029799	0.168958	0.190232	0.255168	0.04717	0.545629	0.179442
FCMP.c-25.6947	0.221419	0.029444	0.016442	0.01417	0.132082	0.139518	0.016761	0.339045	0.003447	0.010742	0.151053	0.414607	0.019518	0.024814	0.097737	0.022916	0.074329	0.234011	0.017808	0.095871	0.009721	0.073822	0.613538	0.792082	0.146453	0.475051	0.162232	0.875079	0.015376	0.139735	0.088755	0.389909	0.32173	0.49131	0.018004	0.000711	0.095751	0.016587	0.011488	0.64051	0.40057	0.768299	0.378028	0.028544	0.016169	0.348882	0.017438	0.35886	0.131709	0.715781	0.036317	0.011622	0.085121	0.020764	0.045645
FCMP.c-25.7004	0.551215	0.383582	0.030249	0.005227	0.129575	0.084214	0.001161	0.015218	0.021129	0.006565	0.016866	0.00796	0.007255	0.004793	0.022203	0.002131	0.009188	0.00882	0.010797	0.959019	0.004473	0.026239	0.001887	0.001412	0.010005	0.255668	0.031521	0.002363	0.429617	0.006419	0.016916	0.012539	0.027246	0.0076	0.030096	0.00029	0.01936	0.022466	0.009541	0.001017	0.000578	0.007379	0.00794	0.001561	0.033286	0.012243	0.003891	0.018684	0.005496	0.238744	0.007684	0.162412	0.240181	0.063172	0.076385
FCMP.c-25.7081	0.128043	0.280254	0.619629	0.213545	0.078725	0.082355	0.007079	0.172217	0.006788	0.002073	0.215458	0.062064	0.226315	0.301522	0.046824	0.061525	0.034373	0.550715	0.116482	0.046102	0.309665	0.119955	0.249254	0.058087	0.290597	0.183308	0.032597	0.064571	0.005858	0.092249	0.040122	0.077999	0.308422	0.172773	0.290194	0.000677	0.253274	0.14773	0.357456	0.128675	0.135985	0.36357	0.300798	0.023572	0.04277	0.211435	0.09588	0.170389	0.049716	0.03322	0.146786	0.264277	0.74906	0.024386	0.352803
FCMP.c-25.70	0.163614	0.111819	0.17603	0.002132	0.164018	0.179807	0.001441	0.002076	0.008296	0.001081	0.686066	0.002914	0.461215	0.014071	0.212965	0.012689	0.004471	0.002789	0.002346	0.003402	0.002303	0.268462	0.350897	0.002083	0.459872	0.058431	0.002573	0.26546	0.469044	0.112425	0.003963	0.007879	0.150161	0.007563	0.003455	0.000465	0.20898	0.437335	0.520878	0.002979	0.012986	0.112035	0.010692	0.002349	0.270899	0.037742	0.002138	0.002709	0.036325	0.001718	0.002937	0.00743	0.002682	0.002874	0.015334
FCMP.c-25.7141	0.395167	0.318684	0.81535	0.025663	0.304679	0.347788	0.008322	0.009013	0.074395	0.006404	0.418456	0.141041	0.530155	0.272503	0.014111	0.381494	0.026059	0.041275	0.009913	0.017778	0.00823	0.431087	0.385594	0.341888	0.490045	0.024428	0.012849	0.707266	0.498867	0.065981	0.086799	0.144969	0.401743	0.10818	0.182691	0.000478	0.285412	0.453068	0.125916	0.025739	0.028008	0.126884	0.338227	0.018317	0.458825	0.032819	0.008932	0.025054	0.021415	0.037633	0.023323	0.194305	0.021258	0.172964	0.739587
FCMP.c-25.7187	0.093674	0.030975	0.396104	0.010213	0.026533	0.017976	0.010501	0.026644	0.001945	0.002413	0.292028	0.147571	0.040031	0.238017	0.056124	0.012903	0.020091	0.192586	0.010081	0.108356	0.008842	0.16848	0.591118	0.052745	0.492322	0.062886	0.060514	0.250979	0.009938	0.241741	0.072539	0.168813	0.057092	0.151067	0.229306	0.00035	0.117595	0.027334	0.036564	0.52291	0.124084	0.05313	0.136235	0.039225	0.024779	0.026617	0.026716	0.027066	0.021652	0.021024	0.171617	0.141662	0.048227	0.011119	0.540631
FCMP.c-25.7189	0.328801	0.179031	0.117517	0.206207	0.236664	0.194338	0.024217	0.071	0.007612	0.028804	0.14518	0.221566	0.297171	0.512192	0.214956	0.194615	0.117175	0.722108	0.01905	0.134058	0.050968	0.197927	0.336653	0.172806	0.429684	0.133858	0.147989	0.273289	0.243893	0.335086	0.106248	0.25186	0.161916	0.16978	0.172472	0.000736	0.240931	0.266265	0.181938	0.250672	0.21625	0.26536	0.255343	0.27756	0.230066	0.301233	0.509075	0.320497	0.191769	0.231907	0.281244	0.172949	0.117938	0.171966	0.242869
FCMP.c-25.7318	0.407973	0.064785	0.15446	0.00491	0.01178	0.014713	0.000872	0.118413	0.1732	0.30896	0.007247	0.135938	0.006256	0.005694	0.262662	0.008787	0.005192	0.004227	0.359919	0.363185	0.411745	0.137907	0.507989	0.367145	0.182159	0.004756	0.247709	0.508206	0.815402	0.0034	0.007857	0.352686	0.152231	0.520631	0.352828	0.000572	0.313311	0.007069	0.189397	0.229936	0.086762	0.185134	0.01902	0.307735	0.008949	0.015891	0.112697	0.063944	0.002764	0.044778	0.003157	0.232875	0.149585	0.00406	0.012963
FCMP.c-25.7321	0.147028	0.102494	0.020324	0.072976	0.047969	0.032945	0.006058	0.392624	0.256301	0.012411	0.152994	0.409687	0.014475	0.710297	0.034859	0.128307	0.095535	0.091552	0.257182	0.109988	0.399154	0.283292	0.201801	0.142674	0.09019	0.108521	0.545422	0.034809	0.008526	0.086371	0.018167	0.02842	0.342671	0.068675	0.188087	0.151271	0.086982	0.220219	0.046034	0.089976	0.283228	0.349161	0.124424	0.30998	0.099609	0.639847	0.45586	0.244936	0.159495	0.040091	0.054067	0.063514	0.124571	0.152624	0.111916
FCMP.c-25.7373	0.022919	0.042437	0.208985	0.026199	0.014759	0.010441	0.000778	0.587749	0.210929	0.006182	0.037351	0.003729	0.018757	0.006692	0.045148	0.320322	0.005387	0.021376	0.956466	0.250941	0.005593	0.074873	0.006921	0.132514	0.161437	0.004523	0.65624	0.114141	0.008029	0.053887	0.109037	0.174685	0.023331	0.094012	0.186614	0.018839	0.073834	0.02085	0.004682	0.013168	0.004724	0.007833	0.077353	0.003526	0.008542	0.083806	0.081231	0.058256	0.01732	0.005161	0.008433	0.483812	0.319073	0.005048	0.439147
FCMP.c-25.7379	0.584811	0.093818	0.041969	0.021967	0.053763	0.048351	0.003429	0.026304	0.01811	0.004431	0.073147	0.174498	0.029884	0.012681	0.624408	0.01735	0.294625	0.013888	0.016456	0.048563	0.003525	0.092693	0.037572	0.019366	0.040221	0.023074	0.036046	0.219578	0.027413	0.080576	0.635168	0.322333	0.1173	0.038802	0.013708	0.00134	0.033557	0.041872	0.012165	0.020836	0.037499	0.036521	0.104997	0.022969	0.013005	0.019398	0.028046	0.024524	0.019686	0.015529	0.043048	0.837735	0.014292	0.006629	0.125598
FCMP.c-25.7392	0.376034	0.347114	0.229639	0.351365	0.313023	0.178835	0.848115	0.302394	0.220459	0.380977	0.59272	0.64015	0.559216	0.760532	0.622355	0.623029	0.012004	0.589591	0.474087	0.720795	0.176531	0.43138	0.53596	0.438771	0.786347	0.600922	0.633562	0.647855	0.189331	0.464674	0.613873	0.424674	0.215705	0.15143	0.267107	0.000249	0.400642	0.391231	0.557975	0.504785	0.6011	0.61051	0.393397	0.499603	0.302702	0.543961	0.794184	0.835506	0.841002	0.586007	0.576985	0.459206	0.442407	0.320125	0.428517
FCMP.c-25.7420	0.359656	0.497315	0.512906	0.112222	0.637081	0.646444	0.025448	0.089078	0.283892	0.04451	0.58395	0.137046	0.369188	0.366185	0.109335	0.438118	0.33959	0.341914	0.034393	0.271896	0.167837	0.349148	0.497071	0.342819	0.241565	0.302928	0.120593	0.194907	0.362219	0.102692	0.108346	0.234943	0.572954	0.264968	0.174283	0.003938	0.293444	0.272521	0.197171	0.221291	0.25587	0.302471	0.224843	0.289757	0.485423	0.106331	0.094999	0.256725	0.123808	0.218731	0.182082	0.380994	0.264523	0.53156	0.39242
FCMP.c-25.7429	0.06772	0.060028	0.09473	0.068489	0.148304	0.100364	0.061061	0.768048	0.013016	0.034134	0.058472	0.370256	0.071282	0.058491	0.154285	0.062998	0.035576	0.109493	0.025879	0.434042	0.133888	0.047806	0.212809	0.162271	0.187548	0.209587	0.324814	0.139442	0.035663	0.150913	0.041372	0.101497	0.028867	0.090245	0.073783	0.000543	0.029127	0.052856	0.024898	0.255114	0.144597	0.143254	0.11458	0.180752	0.056386	0.132352	0.322823	0.179063	0.092922	0.445923	0.184288	0.076348	0.192491	0.05458	0.052968
FCMP.c-25.7511	0.127811	0.234989	0.022938	0.011774	0.066983	0.073743	0.075847	0.014743	0.522568	0.003794	0.032661	0.031602	0.055422	0.053614	0.015995	0.014728	0.345777	0.004704	0.777614	0.063111	0.009418	0.01382	0.026323	0.01225	0.017265	0.018258	0.014314	0.03721	0.006896	0.022636	0.093299	0.018776	0.0199	0.047742	0.009442	0.000208	0.026578	0.012891	0.004956	0.014145	0.009054	0.016056	0.06037	0.114375	0.01062	0.014428	0.018271	0.042146	0.012869	0.012012	0.009518	0.056487	0.002916	0.000138	0.023538
