Bug	10A	11A	12A	13A	14A	15A	16A	17A	18A	19A	1A	20A	21A	22A	23A	24A	25A	26A	27A	28A	29A	2A	30A	31A	32A	33A	34A	35A	36A	37A	38A	39A	3A	40A	41A	42A	43A	44A	45A	46A	47A	48A	49A	4A	50A	51A	52A	53A	54A	55A	5A	6A	7A	8A	9A
FCMP-27A_30.96	0.005892	0.037558	0.02569	0.003644	0.115455	0.157203	0.197839	0.131419	0.006331	9.2e-05	0.087835	0.023213	0.016033	0.002438	0.003861	0.142047	0.015164	0.005826	8.727964	0.008642	0.000114	0.059546	0.059473	0.002504	0.101292	0.001518	0.002992	0.045383	0.011422	0.213382	0.003373	0.026309	0.074489	0.023344	0.002436	4e-06	0.00543	0.144691	0.001449	0.002461	0.02802	0.056005	0.0292	0.005041	0.002468	0.005045	0.002726	0.004211	0.0056	0.002042	0.05975	0.006712	0.036892	0.006501	0.036976
FCMP-27A_23b.103	0.114943	0.17369	0.659703	0.634242	0.758719	0.565998	3.239192	0.144301	0.032758	0.065452	0.54231	0.707141	0.832591	1.451927	0.298118	0.427842	0.24247	0.776856	6.783438	0.775699	0.314018	0.434014	0.805519	0.627996	0.511331	0.539736	1.037628	0.138201	0.067356	0.260724	0.503471	0.415767	0.787139	0.277201	0.315635	0.018154	0.091824	0.890072	0.606644	0.561769	0.682988	0.46785	0.530528	0.089649	1.034768	1.890529	0.509686	0.405485	1.442722	1.312846	0.120715	0.38721	1.371642	1.324716	0.390651
FCMP-27A_18.64	0.084309	0.088091	0.078596	0.102771	0.054984	0.076864	0.047728	0.043542	0.10875	0.036142	0.062451	0.030046	0.032104	0.037239	0.033917	0.06618	0.051262	0.094102	10.913018	0.071198	0.074612	0.05717	0.073061	0.110823	0.060885	0.070199	0.101613	0.058644	0.05835	0.068499	0.051309	0.052551	0.102595	0.07538	0.064575	1.427933	0.059049	0.095672	0.069762	0.127424	0.153021	0.104862	0.088869	0.084258	0.056438	0.040194	0.059287	0.028723	0.031267	0.051765	0.116073	0.108368	0.113621	0.11746	0.095721
FCMP-27A_15b.83	0.624358	2.295646	0.531682	0.422824	1.575758	1.19992	9.630697	1.621471	0.010504	0.183123	0.516585	0.787867	1.411934	0.569917	0.84524	0.34327	0.224002	0.797825	16.899776	0.939683	5.065344	0.455182	1.014601	0.977596	0.611981	0.848784	1.373334	0.71965	0.251326	0.911092	1.119112	3.218826	0.531225	0.798202	0.943832	0.001967	0.108492	0.240311	1.016263	5.81084	3.141498	0.867148	0.551573	0.322136	0.90813	0.873086	3.157536	0.664996	0.59266	2.641671	0.836909	0.575411	1.59986	0.907994	0.658538
FCMP-27A_27.134	2.197367	1.827076	1.226271	3.293183	5.006175	5.455449	0.051677	3.753858	0.905349	8.429352	2.073563	2.096479	1.988519	8.552183	1.054712	1.355243	1.30676	13.989431	54.648674	2.20408	3.033778	2.126691	2.921981	7.946102	0.622877	3.351188	2.189443	2.218276	0.811783	0.585607	0.505502	0.698314	1.859363	1.639339	1.563587	0.002118	0.717741	2.617549	1.153681	0.814938	2.913908	2.25149	1.985848	0.70331	0.31177	0.535217	0.3574	0.433128	0.359392	1.631439	1.323643	3.920631	2.787411	0.789356	0.495703
FCMP-27A_24b.55	0.271411	0.257985	0.065611	0.254466	0.128572	0.072536	2.47539	1.582825	0.125693	12.45293	0.239389	1.119362	0.273426	0.302972	0.175552	1.360249	0.247231	0.93922	7.204939	1.47816	6.781124	0.288278	1.268474	0.39761	0.116427	1.249832	0.589828	0.676676	0.497316	0.304528	0.84038	0.430045	0.038734	0.438072	0.873986	0.024755	0.491359	0.264478	0.390693	0.218963	0.214297	0.41435	0.532198	0.91657	0.869476	0.095018	0.563633	0.822934	0.32734	3.968228	0.735315	0.108319	0.3247	0.260113	0.25313
FCMP-27A_20.24	0.038305	0.03469	0.071297	0.150811	0.024733	0.031184	0.009937	0.01594	0.026373	0.033091	0.03426	0.008165	0.015997	0.018679	0.00962	0.028058	0.020065	0.214077	6.498918	0.025445	0.063132	0.025653	0.012136	0.046922	0.015871	0.025662	0.030099	0.016389	0.055427	0.029058	0.016796	0.022012	0.026282	0.031038	0.221023	0.004718	0.02843	0.018508	0.036442	0.015739	0.017737	0.019086	0.018989	0.065022	0.016523	0.01005	0.010441	0.012773	0.007483	0.038718	0.045801	0.03481	0.039885	0.132964	0.019397
FCMP-27A_25.146	1.181713	0.71987	0.709361	0.320103	1.379207	0.932523	1.798348	3.97008	2.773193	8.303132	1.256899	1.729936	2.888572	2.157184	3.429307	1.72206	0.895711	1.431916	5.890137	3.259942	2.098949	1.690321	2.54876	1.129115	2.266131	3.096721	0.896779	2.149604	2.887191	2.404518	1.951929	1.594052	0.517478	1.645078	1.457698	0.001044	2.623094	2.644122	2.519361	1.599672	1.090319	3.677053	2.389988	1.435743	2.840385	4.977187	3.541698	4.906336	4.816832	2.794601	1.081116	1.344128	1.437795	0.487872	1.275006
FCMP-27A_21.146	0.08624	0.042316	0.045028	0.391732	0.060265	0.028398	0.049574	0.113203	0.004928	0.006119	0.147508	0.090518	0.076338	0.130373	0.187623	0.16387	0.275629	0.163561	15.553384	0.080178	0.008218	0.201715	0.171894	0.144046	0.196488	0.029436	0.237388	0.08036	0.028781	0.139331	0.162534	0.452991	0.210847	0.17431	0.055968	0.000243	0.358813	0.30765	0.165421	0.078025	0.273356	0.088838	0.10885	0.152841	0.094022	0.088319	0.089581	0.150164	0.262313	0.398943	0.151701	0.170646	0.242046	0.070504	0.093526
FCMP-27A_16.119	0.195329	0.045066	0.259271	0.293639	0.051349	0.033306	0.013109	1.110131	1.516552	0.184135	0.3592	0.434782	0.42628	1.38969	0.532212	0.200781	0.591624	0.102436	8.327336	0.330527	0.036219	0.424511	0.03544	0.2083	0.474556	0.642051	0.176991	0.126069	0.097069	0.555015	0.058516	0.546675	0.103607	0.129575	0.305807	0.000342	0.774726	0.136171	0.031689	0.338	0.29078	0.450748	0.393788	0.274936	0.047726	0.545453	1.18192	0.307328	0.646312	0.110613	0.194169	0.032985	0.048386	0.071999	0.100181
FCMP-27A_20.36	0.011598	0.206574	0.0168	0.028061	0.012057	0.01201	0.263767	0.047632	0.008289	0.048927	0.016039	1.624577	0.095961	0.019907	0.049878	0.005849	0.039239	0.0222	9.846117	0.557638	3.651085	0.014312	0.016974	0.029211	0.013414	0.009154	0.017995	0.247401	0.010337	0.013187	0.010751	0.010747	0.989869	0.022648	0.237258	0.011779	0.017629	0.011053	0.021768	0.048646	0.012589	0.023248	0.016123	0.030879	0.028981	0.034957	0.054307	0.053109	0.027588	0.279182	0.034742	0.485017	2.963524	0.126412	0.017517
FCMP-27A_18.33	1.964571	0.410518	1.446514	0.268871	0.061938	0.073899	0.108971	1.621411	0.101564	0.824393	0.715868	0.20511	0.173364	0.778223	0.184343	0.574237	0.606771	0.44983	25.04402	0.304485	0.526815	0.482014	0.764981	0.269652	0.329158	0.591867	0.188286	0.054803	2.752215	0.387916	0.04887	0.127808	0.339367	0.477492	0.76022	0.000989	0.479702	0.231682	0.509171	0.379361	0.527217	1.51334	0.40218	0.745426	0.733823	0.07039	1.35882	0.104017	0.314708	0.430107	0.457439	1.24489	0.348346	1.505196	0.084607
FCMP-27A_20b.108	0.051818	0.02538	0.020696	0.022254	0.011893	0.007606	0.001403	0.007465	0.015725	0.262517	0.049263	0.499492	0.082264	0.017898	0.02961	0.051492	0.004119	0.009865	23.354189	0.070023	0.721059	0.007952	0.039063	0.009342	0.025038	0.093091	0.05636	0.101326	0.005824	0.037533	0.004699	0.091119	0.018676	0.004238	0.009533	8.8e-05	0.024752	0.008987	0.114782	0.032186	0.023851	0.037087	0.017445	0.023318	0.107265	0.212734	0.075976	0.04324	0.116743	0.641941	0.008937	0.00892	0.028808	0.018887	0.013548
FCMP-27A_19.73	1.773209	7.095117	3.688831	11.02828	2.985465	3.449986	0.121859	6.765961	1.187897	0.54055	1.482581	1.186557	4.643177	9.136808	1.231745	0.960765	1.639987	25.893356	255.304124	1.930718	1.639475	1.813346	3.328423	4.870374	2.279323	20.926723	3.124202	1.37114	15.044595	2.731279	1.079323	3.76324	2.40241	9.684631	6.932637	0.00601	5.455175	2.954527	1.103855	0.359614	1.676292	0.936474	1.439801	3.507698	0.480383	0.841541	2.134034	1.156519	1.47512	2.098467	2.094639	2.156272	5.813935	1.693133	0.832913
FCMP-27A_30.60	0.079374	0.093792	0.066484	0.087578	0.08593	0.071379	0.065107	0.349199	0.075961	0.301519	0.057716	0.106566	0.083518	0.158625	0.097688	0.134461	0.13709	0.156971	7.324101	0.143791	0.26019	0.048968	0.11088	0.097655	0.071753	0.11707	0.13161	0.14545	0.064088	0.112524	0.068199	0.122262	0.056515	0.078593	0.263241	0.124351	0.077633	0.070744	0.304324	0.120163	0.199708	0.13984	0.113654	0.150148	0.187117	0.134632	0.15268	0.100768	0.095048	0.14222	0.187703	0.069634	0.076105	0.127266	0.111559
FCMP-27A_19.49	0.303029	0.349558	0.094753	0.060086	0.154557	0.190442	0.01215	0.11638	0.347836	0.026819	0.316731	0.794106	0.229031	0.061155	0.1559	0.190154	0.374169	0.099819	7.190986	0.075704	0.089106	0.31463	0.09719	0.054177	0.071293	0.100179	0.03901	0.170281	0.529411	0.089742	0.060543	0.06827	0.5963	0.125695	0.080645	0.008327	0.715965	0.211513	0.125389	0.121339	0.085974	0.230095	0.19644	0.183644	0.130817	0.065003	0.065201	0.127603	0.045504	0.225068	0.179916	0.387262	0.263813	0.209859	0.255251
FCMP-27A_15.145	0.0631	0.044735	0.044931	0.034929	0.027723	0.042523	0.019193	0.1763	0.289616	0.10392	0.024657	0.04124	0.028177	0.156591	0.034265	0.053515	0.100004	0.03609	92.891528	0.036646	0.079683	0.18541	0.018267	0.053379	0.029811	0.181795	0.594711	0.015824	0.014628	0.044897	0.167792	0.047198	0.041415	0.028563	0.042509	0.006432	0.040626	0.013654	0.019668	0.097218	0.065672	0.032606	0.02711	0.030276	0.014562	0.031829	0.01404	0.013327	0.015325	0.06063	0.069505	0.070447	0.065515	0.01275	0.056646
FCMP-27A_30b.113	0.340401	0.081583	0.998576	0.433982	0.552473	0.768915	0.008242	1.373802	0.030312	0.00348	0.002815	1.020102	0.204223	0.232378	0.715355	0.028522	0.099748	0.324789	7.768317	0.044378	0.165081	0.133331	0.000531	0.000716	0.509733	0.958679	0.05003	0.055353	0.149915	0.186323	0.380409	0.316764	0.84559	0.728502	0.509616	0.000386	0.024231	0.321461	0.11363	0.33082	0.196465	0.537636	0.156889	0.015418	0.010795	0.013882	0.153578	0.012969	0.01189	0.639282	1.026679	0.155737	0.01453	0.006754	0.065956
FCMP-27A_27.30	0.166269	0.085799	0.049333	0.084864	1.245511	1.547872	0.011248	0.076208	6.598589	0.158914	0.055367	0.228968	0.042494	0.036976	0.073579	0.117486	0.144174	0.114117	14.810665	0.115514	0.524161	0.034146	0.087985	0.074754	0.057845	0.080333	0.027506	0.06363	0.086352	0.039019	0.297598	0.193216	0.088215	0.236256	0.96205	0.00199	0.115611	0.07947	0.023778	0.095112	0.102527	0.06694	0.077702	0.037525	0.095325	0.035963	0.03321	0.032503	0.031431	0.098319	0.280373	0.372222	0.036238	0.478543	0.067302
FCMP-27A_15b.134	1.165284	0.497042	0.35159	0.117549	0.427069	0.306643	0.026654	3.504159	0.001887	20.006089	0.884015	0.069421	0.316319	0.388039	0.20105	1.69591	1.308932	4.688452	11.394121	0.484919	4.626315	2.930969	0.77621	0.356041	0.233029	3.078518	0.390563	0.314402	0.665777	0.142051	0.199965	0.414257	0.093643	3.153492	37.55909	0.101768	2.190946	0.379413	0.542214	0.078424	0.063723	0.144597	0.398464	0.304457	0.595393	0.342796	0.337456	0.199509	0.188392	1.420262	0.517848	1.045004	0.534874	0.076456	1.659559
FCMP-27A_23.11	0.054166	0.02056	0.156022	0.241379	1.828472	2.403509	0.001502	0.345405	0.062678	0.046721	0.01617	0.019915	0.107548	0.584381	0.113186	0.078257	1.966763	0.521742	6.546389	0.057143	0.112062	0.013874	0.590887	0.050309	0.276103	0.166397	0.025717	0.022729	0.954846	0.182205	0.344802	0.207777	0.104056	0.205927	0.052904	0.000476	0.107653	0.106924	0.015546	0.319336	0.019307	0.211399	0.171424	0.023512	0.014812	0.041586	0.011116	0.015276	0.019343	0.364081	0.796363	0.155546	0.19638	0.051153	0.59977
FCMP-27A_30.101	0.057687	0.106556	0.011334	0.415655	0.023753	0.016133	0.004744	0.70496	0.004302	2.508923	0.011197	1.139544	0.01122	0.018093	0.028977	0.01327	1.40934	0.016722	16.228198	0.045289	0.472999	0.017795	0.011873	0.100655	0.015452	1.888445	4.546466	0.01941	0.012646	0.013039	0.276475	0.015518	0.014854	0.019748	0.013326	0.991224	0.019917	0.015058	0.012856	0.976102	1.610265	0.012776	0.018942	2.801359	0.014926	0.014248	0.008335	0.011175	0.191909	0.010675	0.315634	0.433976	0.734979	0.16507	0.01502
FCMP-27A_18b.6	0.394469	0.114871	0.569453	1.101201	0.48634	0.736606	0.100619	0.356576	0.349875	0.005018	0.002042	0.785327	0.199451	0.032345	0.734529	0.172326	0.087326	2.404182	6.820828	0.169881	0.432842	0.25864	0.000187	0.002942	0.206921	0.827827	0.260098	0.24569	0.122093	0.299566	0.390719	0.169016	1.206864	0.412474	0.924982	0.000451	0.132065	0.257415	1.905897	0.09073	0.346792	0.519873	0.067356	0.59579	0.115549	0.051436	0.337714	0.03772	0.210075	0.350928	0.826057	0.399428	0.04526	0.2117	0.889988
FCMP-2A_19.87	1.93789	1.152518	1.724031	0.015538	0.625893	0.67066	0.075791	0.090251	0.00843	0.005819	4.464674	1.096496	1.122027	2.612416	0.594142	3.072119	20.048407	1.310125	0.009554	2.966832	1.047835	16.830875	3.555779	1.402528	2.383976	2.516884	0.259384	1.706712	3.452006	0.545915	1.268378	1.182356	1.836422	1.276528	0.031732	0.005117	3.618723	3.623854	1.69234	0.677882	2.149422	0.692636	0.733649	6.680769	1.828409	0.376891	0.435663	0.287414	0.425627	1.403482	0.012563	1.183643	1.596582	3.911006	8.644229
FCMP-2A_15.82	3.447276	1.351977	1.415963	1.288475	1.08901	0.911453	0.096913	0.618744	19.802903	87.183963	6.054321	0.936942	1.694542	2.476523	1.045768	4.241804	7.02676	3.351794	0.037262	2.503718	9.121948	16.250884	3.913823	10.903671	3.542321	6.323187	2.911886	1.860885	3.532925	0.970531	1.641343	3.970262	2.619977	3.408789	8.742532	0.00598	3.378897	5.650523	1.501579	1.011337	1.19689	2.115248	1.353073	0.741812	1.468016	2.354283	1.388181	2.684706	1.781034	2.068165	8.303704	0.262849	1.08417	14.085506	4.973105
FCMP-2A_27.18	1.136286	1.870038	0.482509	0.565906	0.137751	0.06159	0.392313	0.17051	14.812734	0.243778	4.012445	0.107358	0.479547	0.063555	0.601199	2.432716	3.16328	0.30227	0.005246	0.135861	0.785208	12.456566	0.5059	1.120115	0.297778	3.792167	0.09706	0.4174	0.755056	0.24594	0.560762	2.658423	0.245132	0.255698	3.845295	0.002594	8.510563	2.961464	0.109847	0.263445	0.270786	0.004444	0.467525	1.262358	0.619961	0.007292	3.345648	0.528738	0.068353	0.564337	2.104906	2.738763	1.08734	0.008357	1.944885
FCMP-2A_30b.37	1.1081	0.638724	1.705618	0.166025	2.240384	2.531975	0.003684	0.09636	0.065839	0.098856	0.662207	0.711306	4.864225	14.822167	1.651358	1.271558	0.093585	0.267575	0.159968	0.217732	0.055418	13.928722	0.114634	0.331319	4.110123	2.600039	0.493248	0.173143	0.223372	0.338073	1.01666	1.078634	0.834882	2.465745	0.266217	0.001806	0.71877	0.965548	0.320395	0.181366	0.477567	3.739029	1.392798	0.157015	0.167307	1.786153	0.682743	0.318496	1.176378	0.027226	0.087891	1.602265	2.368506	0.361365	0.14269
FCMP-31A_15.72	0.334169	0.788497	3.605434	0.580129	0.580685	0.636355	0.047584	0.149286	0.043498	0.03496	0.882845	1.174729	4.46959	1.297684	1.500137	0.777259	0.427632	2.2156	0.066341	0.475167	0.051574	0.689341	2.217696	7.833657	1.534891	0.304403	0.857881	0.845844	0.165898	0.341703	0.248184	0.570699	1.344545	1.391937	1.007794	0.004877	0.246507	0.872463	0.113337	3.780578	0.497189	2.378231	1.833693	0.745271	0.158737	0.300528	1.522135	1.138288	1.999804	0.37524	1.904817	0.290987	0.397149	0.470627	0.625043
FCMP-31A_16.35	0.328807	0.016558	0.03746	0.026394	0.056434	0.063739	1.569901	0.530078	0.215474	0.006065	0.102134	0.12635	0.175028	0.497959	0.067437	0.326968	0.005871	0.025254	0.029644	0.019027	0.006173	0.05634	0.199516	8.035809	0.214386	0.018299	0.031467	0.280399	0.34709	0.503115	0.067647	0.317116	0.051904	0.264484	0.257606	2.1e-05	0.02819	0.099934	0.027721	0.075012	0.031906	0.061329	0.320024	0.147277	0.020885	0.223631	0.02923	0.109115	0.596993	0.029417	0.563625	0.028444	0.128447	0.689873	0.215744
FCMP-31A_19.1	0.715102	0.510682	0.738727	0.078344	0.223003	0.231629	0.06515	0.045681	0.207465	0.221462	0.859255	0.789551	0.138091	0.542936	0.620923	0.940398	0.269269	0.191762	0.285532	0.194318	0.033511	0.635301	1.043047	20.343016	0.944154	0.179124	0.077277	1.811459	2.984759	0.45949	0.445291	0.480545	0.674427	0.65192	0.222482	0.024743	0.453298	1.418338	1.750902	1.064359	1.114502	0.234178	0.798353	0.087218	1.084999	0.243848	0.629391	0.268815	0.345415	0.340443	0.907184	1.490994	0.082302	0.651136	0.351398
FCMP-31A_17b.33	0.360249	0.78737	0.334951	0.099471	0.329449	0.38595	0.020262	0.014204	6.722859	0.001509	1.318486	0.1999	0.006903	0.388047	0.268821	1.62414	0.22367	0.045126	0.003248	0.852935	0.003544	0.335066	1.302855	23.161213	0.535193	0.02967	0.00694	11.805564	0.007679	0.999108	0.143889	0.11815	0.577519	0.292225	0.015176	0.001022	0.39035	1.355275	1.350389	0.626012	0.421743	2.317038	0.675332	0.011653	1.398444	0.010608	0.008031	0.55399	0.143984	0.021409	0.009941	0.31111	0.008205	0.007058	1.099971
FCMP-31A_17.89	1.944682	1.419716	2.229247	4.153171	2.087144	2.720129	0.086928	0.69221	1.905643	0.35424	6.931916	2.61203	2.708662	1.856628	1.648689	4.352972	9.567257	2.369102	0.39317	0.642393	0.411902	0.941762	1.854042	40.011298	2.2909	3.721477	1.276269	1.179523	2.984493	1.413044	0.799914	1.584756	8.167888	2.521365	0.9194	0.001246	2.042281	1.321481	0.856123	0.810328	0.609215	1.107788	1.640884	0.75888	0.670476	1.246785	1.693171	1.202801	0.630747	0.173765	1.014395	1.066144	1.442471	1.523719	2.247566
FCMP-31A_23.48	0.0737	0.08212	0.071989	0.063635	1.603082	1.915601	0.136439	0.084598	0.034294	0.056314	0.064835	0.082781	0.065652	0.138055	0.06573	0.046957	0.147701	0.014797	0.075846	0.117472	0.24924	0.073692	0.080195	46.733042	0.098102	0.092788	0.148616	0.091863	0.138786	0.10101	2.739949	0.101676	0.093906	0.094194	0.136368	0.000735	0.084609	0.074796	0.117928	0.177802	0.190226	0.197134	2.058275	0.194401	0.040461	0.080946	0.117628	1.249752	0.078603	0.24741	0.079942	0.060346	0.103034	0.02733	0.241164
FCMP-31A_20b.30	0.523194	0.868795	1.569111	0.01232	1.146695	1.028588	0.003718	1.434707	0.487672	0.000221	1.525829	0.549679	0.983243	0.844061	1.501661	0.043189	0.555548	0.232333	0.08472	0.369321	0.008509	0.696566	1.163159	15.735355	1.732247	0.4367	0.151052	0.584418	18.584421	6.251851	0.090583	1.444416	0.82277	3.81818	0.037805	0.001414	0.521298	0.881257	0.045871	2.667443	0.483366	4.10587	1.303715	0.774002	0.072081	0.709549	0.36629	0.242252	0.87247	0.246495	0.07794	0.721453	0.307654	0.041006	1.877156
FCMP-31A_23b.30	4.708966	2.56533	1.347706	0.373029	1.0022	1.076875	0.044217	1.761688	0.139038	0.155254	3.947351	0.456075	0.759087	0.619311	0.922123	0.286013	0.331759	2.445837	0.067447	1.799623	0.537685	2.319751	1.807308	9.025409	2.247899	0.779297	0.157322	1.350638	0.832898	0.453235	0.461444	0.952146	2.243574	0.733316	0.542988	0.016465	2.006074	2.212454	1.132848	1.585674	1.904829	0.996726	2.654998	0.168407	1.43503	0.554696	0.908265	0.577867	0.552708	1.093344	1.081363	4.13447	0.645741	1.336304	1.931502
FCMP-31A_24b.65	7.15221	7.065803	4.043017	8.163719	9.263354	9.014691	15.72744	15.286726	10.610005	43.270971	2.107127	7.158623	3.637391	3.867115	6.409142	2.648958	11.689497	14.213679	23.458226	20.594976	50.789577	3.833262	4.651263	14.534425	5.737612	30.04131	16.446174	5.169517	4.078199	33.394523	15.959301	15.737496	2.363363	10.627051	16.584502	0.009873	2.832266	3.969884	2.598924	10.59483	14.619017	8.816422	5.580669	11.930339	4.014772	6.413351	12.153812	3.291992	2.639661	17.14137	3.592177	6.190945	8.014492	9.696807	2.524332
FCMP-29A_15.1	1.586127	0.107415	0.082969	1.858132	3.644845	2.339589	0.773725	0.051696	0.22426	0.421217	0.094092	0.247977	0.298588	1.968723	1.022865	0.048985	0.473233	0.064923	0.145705	1.059735	33.916666	0.096514	1.670092	2.412295	1.736802	0.252732	1.835604	0.291318	0.16145	20.548046	5.582657	0.930409	0.04334	0.366877	0.021812	0.000232	0.221736	0.280703	0.462687	2.287121	2.00055	0.365517	1.38751	0.059493	1.167655	1.373968	2.066429	0.392807	1.453238	0.000189	0.002286	0.530194	3.818625	0.630825	0.11283
FCMP-29A_17.104	2.331779	2.476431	2.002444	4.118433	2.512561	3.481645	1.75922	1.224466	3.526735	20.223324	1.608059	3.30855	0.2276	2.290827	3.445595	1.74531	7.56225	3.962741	2.362199	1.090526	25.738317	1.228736	0.99714	5.689064	0.277802	1.423697	3.537035	1.254081	0.158516	1.368204	0.865515	2.740542	1.249146	6.059595	3.516076	0.003161	0.844847	0.284455	0.020551	4.43565	3.427226	2.36088	4.204928	3.60997	0.067121	0.800198	1.333523	2.934173	0.066672	2.834525	1.697468	1.856806	2.781258	0.354943	4.194148
FCMP-29A_15.131	24.540627	3.970326	6.75789	1.590805	7.827707	5.638648	26.242781	10.972902	0.170222	10.326206	2.821543	37.484444	7.513534	6.965768	7.996849	1.420921	25.616211	11.991705	0.18613	83.708665	167.593871	8.098247	1.367719	10.944238	19.981856	6.068108	8.675144	12.952898	21.065327	29.461006	31.703693	33.737276	6.72209	19.057358	8.073566	0.022251	12.081831	7.492297	23.704174	15.844779	18.492189	5.731417	2.483522	14.610362	35.749595	1.259544	30.447669	8.382166	2.955887	6.756764	3.149345	17.082086	11.572638	9.221333	7.281812
FCMP-29A_18.166	5.14737	7.071635	4.682781	2.257955	2.224859	2.793331	0.067901	0.08921	0.071864	0.020331	2.640819	0.609643	0.955504	1.616267	0.653352	2.278051	0.045296	3.960679	0.064081	1.19186	13.619996	2.706117	4.373842	0.333857	6.688176	8.575202	0.047035	1.423983	1.415956	2.847677	9.516078	4.087701	3.226193	9.138433	1.326224	0.003662	3.671758	2.98912	1.256142	3.053105	1.859781	2.074052	2.407538	0.520307	0.884081	1.502356	2.760302	1.41524	0.27427	0.546554	0.93259	0.367109	2.9349	1.197172	7.784501
FCMP-29A_15.180	0.014557	1.417236	0.636649	0.08815	0.028363	0.016529	0.055726	0.172562	0.000993	0.001835	0.026883	0.357341	0.024325	0.129101	0.069148	0.002869	0.027773	0.095799	0.005791	0.114556	5.636011	0.063294	0.090509	0.022335	0.20556	0.042349	0.106659	0.013637	0.025809	0.417541	0.139247	0.070988	0.0457	0.069389	0.019187	7e-06	0.009433	0.115418	0.0266	0.055649	0.042806	0.037805	0.093646	0.004947	0.012834	0.022457	0.052968	0.02846	0.042406	0.0541	0.020115	0.021414	0.031923	0.003783	0.028196
FCMP-29A_15.84	2.519706	1.637886	1.226881	2.523744	3.585421	2.486447	1.549241	3.295688	4.679296	2.536898	0.971499	1.803127	5.321425	2.599929	1.238541	5.32527	3.301685	0.663329	0.299505	3.840841	17.787978	1.730223	1.984264	0.999055	2.393051	2.589045	1.317447	1.580984	2.39324	2.119773	2.60069	1.508456	0.756007	1.731557	2.648797	0.232873	0.630753	1.765096	0.590058	0.66048	1.342057	0.667159	2.222882	3.925115	3.513751	1.446147	2.117876	2.149519	2.123939	2.75835	2.463522	1.361694	1.305694	3.6301	2.783758
FCMP-29A_17.146	0.126705	0.289058	0.146058	0.384473	0.387089	0.235684	0.725388	3.172256	0.003734	2.325901	0.304045	0.159633	0.230198	0.48457	1.633176	0.06269	0.07822	0.120978	0.031545	0.864196	20.365114	0.07556	0.219161	0.21756	0.401147	0.159119	2.471692	0.176955	0.019611	0.413286	2.627878	0.298875	0.102509	0.877538	0.028404	0.000536	0.098421	0.097838	0.594287	1.736377	0.714314	0.303611	0.357422	1.607909	0.419499	0.383226	0.465455	0.220355	0.450395	0.388246	1.311131	0.083439	0.117387	0.22535	0.155362
FCMP-29A_15.32	2.096198	0.665762	0.426388	0.513788	0.18879	0.18598	0.0336	0.03071	0.221698	0.021664	1.029611	0.206441	0.289884	0.638353	0.152098	1.53289	3.713704	0.180335	0.103971	0.934544	57.698466	1.322285	1.185819	0.482693	0.389703	0.680397	0.166236	0.790601	0.624326	0.22431	1.035326	1.155218	0.593179	0.39422	0.204001	0.00035	0.932796	2.34646	0.947185	0.463392	2.626366	0.197168	0.241094	0.310858	0.664612	0.537915	0.278607	0.117264	0.210332	0.587605	0.151294	0.990108	1.256157	1.521141	3.173575
FCMP-29A_19b.96	0.170967	0.481934	0.423635	0.223322	0.796915	0.657094	0.233945	0.280844	0.894568	0.63382	0.48804	0.023248	0.490675	1.171048	0.562211	0.683625	0.177005	0.317553	0.014272	4.396033	9.81837	0.709763	0.797363	0.454974	1.576753	0.906369	0.051234	2.024501	1.68515	2.383947	0.644638	0.697447	0.436107	1.073579	0.231791	0.000929	1.395712	1.145137	1.377619	0.303612	1.240417	0.922171	1.08174	0.198508	0.261294	2.130633	0.5653	0.657313	0.182989	0.086268	1.283186	0.07853	1.190756	8.199651	0.477314
FCMP-29A_30.73	6.416115	1.710626	2.061941	0.663449	3.163103	2.917691	5.24818	2.495339	29.381208	1.77151	1.96932	6.092252	3.1526	4.383395	5.29555	2.178112	2.849434	3.476372	0.404803	11.133547	9.722453	5.35283	4.254997	3.433265	5.970814	8.541502	3.924067	5.206181	4.12286	13.536393	9.966305	12.465119	1.783794	6.852333	10.492858	0.018631	4.406619	4.129655	5.902978	3.954623	2.810797	3.459419	7.689727	4.731255	5.823634	3.005149	8.726571	3.841606	3.647629	4.757408	3.725126	1.911851	1.181574	5.262418	2.645059
FCMP-29A_27b.37	0.003995	0.015273	0.010168	0.027101	0.005435	0.003884	0.010218	0.025956	0.35642	2.036632	0.004635	0.009078	0.00466	0.009009	0.0073	0.019251	0.021606	0.012336	0.057957	0.029934	7.358561	0.010158	0.010327	0.00502	0.007448	0.025548	0.014608	0.003176	0.004618	0.004603	0.008942	0.005988	0.003087	0.004701	0.030803	0.043529	0.017846	0.015132	0.012817	0.006238	0.005823	0.00628	0.006432	0.007194	0.010991	0.011114	0.010918	0.011091	0.008638	0.044346	0.012607	0.011951	0.007604	0.00739	0.013646
